ID,taxonID,binomial,habitat,importance,season,suitability,class_id,habitat_2,responseClass
167953,54816,Melanophryniscus atroluteus,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,NA,Suitable,406,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,NHS
167968,54820,Melanophryniscus dorsalis,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167969,54820,Melanophryniscus dorsalis,Shrubland - Subtropical/Tropical Moist,NA,NA,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
167980,54824,Melanophryniscus montevidensis,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167981,54824,Melanophryniscus montevidensis,Shrubland - Temperate,NA,NA,Suitable,304,Shrubland - Temperate,NHS
168013,54832,Melanophryniscus tumifrons,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),MCU
168014,54832,Melanophryniscus tumifrons,Artificial/Terrestrial - Pastureland,NA,NA,Unknown,1402,Artificial/Terrestrial - Pastureland,MCU
168015,54832,Melanophryniscus tumifrons,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Unknown,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,MCU
168016,54832,Melanophryniscus tumifrons,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,MCU
168017,54832,Melanophryniscus tumifrons,Savanna - Moist,NA,NA,Suitable,202,Savanna - Moist,MCU
168018,54832,Melanophryniscus tumifrons,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,NA,NA,Suitable,406,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,MCU
168160,55013,Vitreorana eurygnatha,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168161,55013,Vitreorana eurygnatha,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168162,55013,Vitreorana eurygnatha,Forest - Subtropical/Tropical Moist Montane,Yes,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
168210,55034,Hyalinobatrachium taylori,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168211,55034,Hyalinobatrachium taylori,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168212,55034,Hyalinobatrachium taylori,Forest - Subtropical/Tropical Moist Montane,NA,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
168213,55035,Vitreorana uranoscopa,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168214,55035,Vitreorana uranoscopa,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168215,55035,Vitreorana uranoscopa,Forest - Subtropical/Tropical Moist Montane,Yes,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
168219,55038,Allobates femoralis,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),MCU
168220,55038,Allobates femoralis,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Marginal,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,MCU
168221,55038,Allobates femoralis,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,MCU
168229,55051,Anomaloglossus baeobatrachus,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168230,55051,Anomaloglossus baeobatrachus,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
168231,55051,Anomaloglossus baeobatrachus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168123,55059,Allobates brunneus,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
168124,55059,Allobates brunneus,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),NA,NA,Suitable,505,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),NHS
168125,55059,Allobates brunneus,Forest - Subtropical/Tropical Swamp,NA,NA,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
168126,55059,Allobates brunneus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168171,55088,Allobates fuscellus,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168172,55088,Allobates fuscellus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168287,55110,Allobates marchesianus,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168288,55110,Allobates marchesianus,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
168289,55110,Allobates marchesianus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168315,55122,Allobates olfersioides,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168316,55122,Allobates olfersioides,Shrubland - Subtropical/Tropical Dry,NA,NA,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
168317,55122,Allobates olfersioides,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168318,55122,Allobates olfersioides,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168335,55130,Hyloxalus peruvianus,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
168336,55130,Hyloxalus peruvianus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168337,55130,Hyloxalus peruvianus,Forest - Subtropical/Tropical Moist Montane,NA,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
168303,55185,Adelphobates galactonotus,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168304,55185,Adelphobates galactonotus,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168319,55191,Dendrobates leucomelas,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168320,55191,Dendrobates leucomelas,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,NHS
168321,55191,Dendrobates leucomelas,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168330,55197,Adelphobates quinquevittatus,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168331,55197,Adelphobates quinquevittatus,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
168332,55197,Adelphobates quinquevittatus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168407,55208,Ranitomeya ventrimaculata,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
168439,55222,Ameerega flavopicta,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168440,55222,Ameerega flavopicta,Shrubland - Subtropical/Tropical Moist,NA,NA,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
168441,55222,Ameerega flavopicta,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168442,55222,Ameerega flavopicta,"Rocky areas (eg. inland cliffs, mountain peaks)",NA,NA,Suitable,600,"Rocky areas (eg. inland cliffs, mountain peaks)",NHS
168443,55222,Ameerega flavopicta,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168444,55222,Ameerega flavopicta,Savanna - Moist,NA,NA,Suitable,202,Savanna - Moist,NHS
168445,55222,Ameerega flavopicta,Forest - Subtropical/Tropical Moist Montane,NA,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
168449,55223,Ameerega hahneli,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168450,55223,Ameerega hahneli,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168464,55231,Ameerega picta,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168465,55231,Ameerega picta,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168477,55240,Ameerega trivittata,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168478,55240,Ameerega trivittata,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168552,55301,Aplastodiscus perviridis,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
168553,55301,Aplastodiscus perviridis,Shrubland - Subtropical/Tropical Moist,NA,NA,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
168554,55301,Aplastodiscus perviridis,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168555,55301,Aplastodiscus perviridis,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168556,55301,Aplastodiscus perviridis,Grassland - Subtropical/Tropical Dry,NA,NA,Suitable,405,Grassland - Subtropical/Tropical Dry,NHS
168557,55301,Aplastodiscus perviridis,Forest - Subtropical/Tropical Moist Montane,NA,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
168562,55303,Corythomantis greeningi,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,NA,NA,Suitable,502,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,NHS
168563,55303,Corythomantis greeningi,"Rocky areas (eg. inland cliffs, mountain peaks)",NA,NA,Suitable,600,"Rocky areas (eg. inland cliffs, mountain peaks)",NHS
168564,55303,Corythomantis greeningi,Savanna - Dry,NA,NA,Suitable,201,Savanna - Dry,NHS
168565,55303,Corythomantis greeningi,Savanna - Moist,NA,NA,Suitable,202,Savanna - Moist,NHS
168627,55317,Fritziana goeldii,Artificial/Terrestrial - Plantations,NA,NA,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
168628,55317,Fritziana goeldii,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
168629,55317,Fritziana goeldii,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,NHS
168630,55317,Fritziana goeldii,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168656,55334,Gastrotheca fissipes,Shrubland - Subtropical/Tropical Moist,NA,NA,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
168657,55334,Gastrotheca fissipes,"Rocky areas (eg. inland cliffs, mountain peaks)",NA,NA,Suitable,600,"Rocky areas (eg. inland cliffs, mountain peaks)",NHS
168658,55334,Gastrotheca fissipes,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168666,55345,Gastrotheca microdiscus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
168667,55345,Gastrotheca microdiscus,Forest - Subtropical/Tropical Moist Montane,NA,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
210414,55373,Dendropsophus acreanus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
210415,55373,Dendropsophus acreanus,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
210416,55373,Dendropsophus acreanus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
210417,55373,Dendropsophus acreanus,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,NHS
210418,55373,Dendropsophus acreanus,Forest - Subtropical/Tropical Moist Montane,NA,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
168699,55376,Boana albomarginata,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),MCU
168700,55376,Boana albomarginata,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),MCU
168701,55376,Boana albomarginata,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Marginal,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),MCU
168702,55376,Boana albomarginata,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,MCU
168703,55376,Boana albomarginata,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,MCU
168704,55376,Boana albomarginata,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,MCU
209882,55378,Boana albopunctata,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),RCU
209883,55378,Boana albopunctata,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),RCU
209884,55378,Boana albopunctata,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Yes,NA,Suitable,506,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),RCU
209885,55378,Boana albopunctata,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,NA,Suitable,502,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,RCU
209886,55378,Boana albopunctata,Shrubland - Subtropical/Tropical High Altitude,Yes,NA,Suitable,307,Shrubland - Subtropical/Tropical High Altitude,RCU
209887,55378,Boana albopunctata,Shrubland - Subtropical/Tropical Moist,Yes,NA,Suitable,306,Shrubland - Subtropical/Tropical Moist,RCU
209888,55378,Boana albopunctata,Savanna - Moist,Yes,NA,Suitable,202,Savanna - Moist,RCU
209889,55378,Boana albopunctata,Artificial/Terrestrial - Urban Areas,NA,NA,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
168573,55380,Aplastodiscus albosignatus,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
168574,55380,Aplastodiscus albosignatus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168575,55380,Aplastodiscus albosignatus,Forest - Subtropical/Tropical Moist Montane,NA,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
168715,55401,Boana atlantica,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168716,55401,Boana atlantica,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
168717,55401,Boana atlantica,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),NA,NA,Suitable,506,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),NHS
168718,55401,Boana atlantica,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),NA,NA,Suitable,505,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),NHS
168719,55401,Boana atlantica,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
168720,55401,Boana atlantica,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
168721,55401,Boana atlantica,Artificial/Aquatic - Ponds (below 8ha),NA,NA,Suitable,1502,Artificial/Aquatic - Ponds (below 8ha),NHS
168722,55401,Boana atlantica,Artificial/Aquatic - Aquaculture Ponds,NA,NA,Suitable,1503,Artificial/Aquatic - Aquaculture Ponds,NHS
168761,55408,Dendropsophus berthalutzae,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
168762,55408,Dendropsophus berthalutzae,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",NA,NA,Suitable,504,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",NHS
